client_name,Company,industry_code,industry_name,Item,Forecasted_Year,Quarter,Forecasted_Revenue,QoQ_growth_L1,QoQ_growth_L2,QoQ_growth_L3,QoQ_growth_L4,QoQ_growth_L5,QoQ_growth_L6,QoQ_growth_L7,QoQ_growth_L8
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Prescription (Rx) Sales,2013,2016-06-30,693.7307473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Prescription (Rx) Sales,2013,2016-09-30,693.7307473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Prescription (Rx) Sales,2013,2016-12-31,693.7307473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Prescription (Rx) Sales,2013,2017-03-31,693.7307473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Prescription (Rx) Sales,2013,2017-06-30,693.7307473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Prescription (Rx) Sales,2013,2017-09-30,693.7307473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Prescription (Rx) Sales,2013,2017-12-31,693.7307473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Prescription (Rx) Sales,2013,2018-03-31,693.7307473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Prescription (Rx) Sales,2013,2018-06-30,693.7307473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Prescription (Rx) Sales,2013,2018-09-30,693.7307473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Prescription (Rx) Sales,2013,2018-12-31,693.7307473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Prescription (Rx) Sales,2013,2019-03-31,693.7307473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Prescription (Rx) Sales,2013,2019-06-30,693.7307473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Prescription (Rx) Sales,2013,2019-09-30,693.7307473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Prescription (Rx) Sales,2013,2019-12-31,693.7307473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Prescription (Rx) Sales,2013,2020-03-31,693.7307473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Prescription (Rx) Sales,2013,2020-06-30,693.7307473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Prescription (Rx) Sales,2013,2020-09-30,693.7307473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Prescription (Rx) Sales,2013,2020-12-31,693.7307473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Prescription (Rx) Sales,2013,2021-03-31,693.7307473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Prescription (Rx) Sales,2013,2021-06-30,693.7307473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Prescription (Rx) Sales,2013,2021-09-30,693.7307473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Prescription (Rx) Sales,2013,2021-12-31,693.7307473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Prescription (Rx) Sales,2013,2022-03-31,693.7307473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2011,2011-12-31,3045.345191,,,,,,,,
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2011,2012-03-31,3045.345191,0.0,,,,,,,
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2011,2012-06-30,3045.345191,0.0,0.0,,,,,,
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2011,2012-09-30,3045.345191,0.0,0.0,0.0,,,,,
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2012,2012-12-31,3305.014961,0.08526776234346434,0.08526776234346434,0.08526776234346434,0.08526776234346434,,,,
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2013-03-31,3586.43021,0.08514795010635967,0.17767608762352616,0.17767608762352616,0.17767608762352616,0.17767608762352616,,,
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2013-06-30,3133.239164,-0.12636271151641898,-0.051974287265563746,0.028861743903369597,0.028861743903369597,0.028861743903369597,0.028861743903369597,,
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2013-09-30,1871.359282,-0.4027397258717529,-0.4782111535916379,-0.4337819029316037,-0.38550175279620713,-0.38550175279620713,-0.38550175279620713,-0.38550175279620713,
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2013-12-31,1871.359282,0.0,-0.4027397258717529,-0.4782111535916379,-0.4337819029316037,-0.38550175279620713,-0.38550175279620713,-0.38550175279620713,-0.38550175279620713
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2014-03-31,1871.359282,0.0,0.0,-0.4027397258717529,-0.4782111535916379,-0.4337819029316037,-0.38550175279620713,-0.38550175279620713,-0.38550175279620713
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2014-06-30,1871.359282,0.0,0.0,0.0,-0.4027397258717529,-0.4782111535916379,-0.4337819029316037,-0.38550175279620713,-0.38550175279620713
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2014-09-30,1900.933878,0.015803804370688512,0.015803804370688512,0.015803804370688512,0.015803804370688512,-0.3933007413410462,-0.4699649047401929,-0.42483350289439126,-0.3757903427112673
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2014-12-31,1900.933878,0.0,0.015803804370688512,0.015803804370688512,0.015803804370688512,0.015803804370688512,-0.3933007413410462,-0.4699649047401929,-0.42483350289439126
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2015-03-31,1900.933878,0.0,0.0,0.015803804370688512,0.015803804370688512,0.015803804370688512,0.015803804370688512,-0.3933007413410462,-0.4699649047401929
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2015-06-30,1900.933878,0.0,0.0,0.0,0.015803804370688512,0.015803804370688512,0.015803804370688512,0.015803804370688512,-0.3933007413410462
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2015-09-30,1900.933878,0.0,0.0,0.0,0.0,0.015803804370688512,0.015803804370688512,0.015803804370688512,0.015803804370688512
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2015-12-31,1900.933878,0.0,0.0,0.0,0.0,0.0,0.015803804370688512,0.015803804370688512,0.015803804370688512
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2016-03-31,1900.933878,0.0,0.0,0.0,0.0,0.0,0.0,0.015803804370688512,0.015803804370688512
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2016-06-30,1900.933878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015803804370688512
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2016-09-30,1900.933878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2016-12-31,1900.933878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2017-03-31,1900.933878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2017-06-30,1900.933878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2017-09-30,1900.933878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2017-12-31,1900.933878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2018-03-31,1900.933878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2018-06-30,1900.933878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2018-09-30,1900.933878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2018-12-31,1900.933878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2019-03-31,1900.933878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2019-06-30,1900.933878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2019-09-30,1900.933878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2019-12-31,1900.933878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2020-03-31,1900.933878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2020-06-30,1900.933878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2020-09-30,1900.933878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2020-12-31,1900.933878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2021-03-31,1900.933878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2021-06-30,1900.933878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2021-09-30,1900.933878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2021-12-31,1900.933878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH & LOMB INC,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Total WW Revenues,2013,2022-03-31,1900.933878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2011,2011-12-31,-179.0,,,,,,,,
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2011,2012-03-31,-179.0,0.0,,,,,,,
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2011,2012-06-30,-179.0,0.0,0.0,,,,,,
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2011,2012-09-30,-179.0,0.0,0.0,0.0,,,,,
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2012,2012-12-31,-188.0,0.05027932960893855,0.05027932960893855,0.05027932960893855,0.05027932960893855,,,,
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2013-03-31,-197.0,0.0478723404255319,0.1005586592178771,0.1005586592178771,0.1005586592178771,0.1005586592178771,,,
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2013-06-30,-197.0,0.0,0.0478723404255319,0.1005586592178771,0.1005586592178771,0.1005586592178771,0.1005586592178771,,
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2013-09-30,-117.660274,-0.40273972588832485,-0.40273972588832485,-0.37414747872340426,-0.3426800335195531,-0.3426800335195531,-0.3426800335195531,-0.3426800335195531,
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2013-12-31,-117.660274,0.0,-0.40273972588832485,-0.40273972588832485,-0.37414747872340426,-0.3426800335195531,-0.3426800335195531,-0.3426800335195531,-0.3426800335195531
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2014-03-31,-117.660274,0.0,0.0,-0.40273972588832485,-0.40273972588832485,-0.37414747872340426,-0.3426800335195531,-0.3426800335195531,-0.3426800335195531
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2014-06-30,-117.660274,0.0,0.0,0.0,-0.40273972588832485,-0.40273972588832485,-0.37414747872340426,-0.3426800335195531,-0.3426800335195531
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2014-09-30,-117.660274,0.0,0.0,0.0,0.0,-0.40273972588832485,-0.40273972588832485,-0.37414747872340426,-0.3426800335195531
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2014-12-31,-117.660274,0.0,0.0,0.0,0.0,0.0,-0.40273972588832485,-0.40273972588832485,-0.37414747872340426
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2015-03-31,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,-0.40273972588832485,-0.40273972588832485
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2015-06-30,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40273972588832485
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2015-09-30,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2015-12-31,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2016-03-31,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2016-06-30,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2016-09-30,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2016-12-31,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2017-03-31,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2017-06-30,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2017-09-30,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2017-12-31,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2018-03-31,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2018-06-30,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2018-09-30,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2018-12-31,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2019-03-31,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2019-06-30,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2019-09-30,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2019-12-31,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2020-03-31,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2020-06-30,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2020-09-30,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2020-12-31,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2021-03-31,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2021-06-30,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2021-09-30,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2021-12-31,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Balancing OTC/MedTech,2013,2022-03-31,-117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Consumer Healthcare,2011,2011-12-31,179.0,,,,,,,,
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Consumer Healthcare,2011,2012-03-31,179.0,0.0,,,,,,,
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Consumer Healthcare,2011,2012-06-30,179.0,0.0,0.0,,,,,,
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Consumer Healthcare,2011,2012-09-30,179.0,0.0,0.0,0.0,,,,,
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Consumer Healthcare,2012,2012-12-31,188.0,0.05027932960893855,0.05027932960893855,0.05027932960893855,0.05027932960893855,,,,
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Consumer Healthcare,2013,2013-03-31,197.0,0.0478723404255319,0.1005586592178771,0.1005586592178771,0.1005586592178771,0.1005586592178771,,,
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Consumer Healthcare,2013,2013-06-30,197.0,0.0,0.0478723404255319,0.1005586592178771,0.1005586592178771,0.1005586592178771,0.1005586592178771,,
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Consumer Healthcare,2013,2013-09-30,117.660274,-0.40273972588832485,-0.40273972588832485,-0.37414747872340426,-0.3426800335195531,-0.3426800335195531,-0.3426800335195531,-0.3426800335195531,
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Consumer Healthcare,2013,2013-12-31,117.660274,0.0,-0.40273972588832485,-0.40273972588832485,-0.37414747872340426,-0.3426800335195531,-0.3426800335195531,-0.3426800335195531,-0.3426800335195531
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Consumer Healthcare,2013,2014-03-31,117.660274,0.0,0.0,-0.40273972588832485,-0.40273972588832485,-0.37414747872340426,-0.3426800335195531,-0.3426800335195531,-0.3426800335195531
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Consumer Healthcare,2013,2014-06-30,117.660274,0.0,0.0,0.0,-0.40273972588832485,-0.40273972588832485,-0.37414747872340426,-0.3426800335195531,-0.3426800335195531
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Consumer Healthcare,2013,2014-09-30,117.660274,0.0,0.0,0.0,0.0,-0.40273972588832485,-0.40273972588832485,-0.37414747872340426,-0.3426800335195531
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Consumer Healthcare,2013,2014-12-31,117.660274,0.0,0.0,0.0,0.0,0.0,-0.40273972588832485,-0.40273972588832485,-0.37414747872340426
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Consumer Healthcare,2013,2015-03-31,117.660274,0.0,0.0,0.0,0.0,0.0,0.0,-0.40273972588832485,-0.40273972588832485
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Consumer Healthcare,2013,2015-06-30,117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40273972588832485
BAUSCH + LOMB CORP,Bausch + Lomb,33911,Medical Equipment and Supplies Manufacturing,Consumer Healthcare,2013,2015-09-30,117.660274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
