client_name,year,industry_code,industry_name,euromonitor_category,country,data_type,forecast_flag,yoy_growth_L1,yoy_growth_L2
COURISTAN INC,2021,31411,Carpet and Rug Mills,Home and Garden,USA,Retail Value RSP,FALSE,0.010775604,0.007044433
CROCS INC,2015,31621,Footwear Manufacturing,Apparel and Footwear,USA,Retail Value RSP,FALSE,,
CROCS INC,2016,31621,Footwear Manufacturing,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.007244458,
CROCS INC,2017,31621,Footwear Manufacturing,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.020557924,0.013462397
CROCS INC,2018,31621,Footwear Manufacturing,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021251057,0.000256255
CROCS INC,2019,31621,Footwear Manufacturing,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021586414,0.043296205
CROCS INC,2020,31621,Footwear Manufacturing,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.091348463,0.114906763
CROCS INC,2021,31621,Footwear Manufacturing,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.011632367,0.104043428
DAVID PEYSER SPORTSWEAR INC,2015,31522,Men's and Boys' Cut and Sew Apparel Manufacturing - DO NOT U,Apparel and Footwear,USA,Retail Value RSP,FALSE,,
DAVID PEYSER SPORTSWEAR INC,2016,31522,Men's and Boys' Cut and Sew Apparel Manufacturing - DO NOT U,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.007244458,
DAVID PEYSER SPORTSWEAR INC,2017,31522,Men's and Boys' Cut and Sew Apparel Manufacturing - DO NOT U,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.020557924,0.013462397
DAVID PEYSER SPORTSWEAR INC,2018,31522,Men's and Boys' Cut and Sew Apparel Manufacturing - DO NOT U,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021251057,0.000256255
DAVID PEYSER SPORTSWEAR INC,2019,31522,Men's and Boys' Cut and Sew Apparel Manufacturing - DO NOT U,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021586414,0.043296205
DAVID PEYSER SPORTSWEAR INC,2020,31522,Men's and Boys' Cut and Sew Apparel Manufacturing - DO NOT U,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.091348463,0.114906763
DAVID PEYSER SPORTSWEAR INC,2021,31522,Men's and Boys' Cut and Sew Apparel Manufacturing - DO NOT U,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.011632367,0.104043428
DB SPECIAL INSTRUMENTS INC,2015,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,,
DB SPECIAL INSTRUMENTS INC,2016,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.009451894,
DB SPECIAL INSTRUMENTS INC,2017,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.002342087,0.011771844
DB SPECIAL INSTRUMENTS INC,2018,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.012937122,0.015248909
DB SPECIAL INSTRUMENTS INC,2019,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.009008874,0.021829447
DB SPECIAL INSTRUMENTS INC,2020,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.015569567,0.006420429
DB SPECIAL INSTRUMENTS INC,2021,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.006082535,0.009392329
DECKERS OUTDOOR CORP,2015,31621,Footwear Manufacturing,Apparel and Footwear,USA,Retail Value RSP,FALSE,,
DECKERS OUTDOOR CORP,2016,31621,Footwear Manufacturing,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.007244458,
DECKERS OUTDOOR CORP,2017,31621,Footwear Manufacturing,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.020557924,0.013462397
DECKERS OUTDOOR CORP,2018,31621,Footwear Manufacturing,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021251057,0.000256255
DECKERS OUTDOOR CORP,2019,31621,Footwear Manufacturing,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021586414,0.043296205
DECKERS OUTDOOR CORP,2020,31621,Footwear Manufacturing,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.091348463,0.114906763
DECKERS OUTDOOR CORP,2021,31621,Footwear Manufacturing,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.011632367,0.104043428
DELTA BRANDS INC,2015,42499,Other Miscellaneous Nondurable Goods Merchant Wholesalers,Beauty and Personal Care,USA,Retail Value RSP,FALSE,,
DELTA BRANDS INC,2016,42499,Other Miscellaneous Nondurable Goods Merchant Wholesalers,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.013632365,
DELTA BRANDS INC,2017,42499,Other Miscellaneous Nondurable Goods Merchant Wholesalers,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.008412455,0.021930138
DELTA BRANDS INC,2018,42499,Other Miscellaneous Nondurable Goods Merchant Wholesalers,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.007761464,0.016108627
DELTA BRANDS INC,2019,42499,Other Miscellaneous Nondurable Goods Merchant Wholesalers,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.008862724,0.016555401
DELTA BRANDS INC,2020,42499,Other Miscellaneous Nondurable Goods Merchant Wholesalers,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.027374004,0.03599412
DELTA BRANDS INC,2021,42499,Other Miscellaneous Nondurable Goods Merchant Wholesalers,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.004861876,0.032102791
DENTCARE DELIVERY SYSTEMS INC,2015,52429,Other Insurance Related Activities,Consumer Health,USA,Retail Value RSP,FALSE,,
DENTCARE DELIVERY SYSTEMS INC,2016,52429,Other Insurance Related Activities,Consumer Health,USA,Retail Value RSP,FALSE,0.009451894,
DENTCARE DELIVERY SYSTEMS INC,2017,52429,Other Insurance Related Activities,Consumer Health,USA,Retail Value RSP,FALSE,0.002342087,0.011771844
DENTCARE DELIVERY SYSTEMS INC,2018,52429,Other Insurance Related Activities,Consumer Health,USA,Retail Value RSP,FALSE,0.012937122,0.015248909
DENTCARE DELIVERY SYSTEMS INC,2019,52429,Other Insurance Related Activities,Consumer Health,USA,Retail Value RSP,FALSE,0.009008874,0.021829447
DENTCARE DELIVERY SYSTEMS INC,2020,52429,Other Insurance Related Activities,Consumer Health,USA,Retail Value RSP,FALSE,0.015569567,0.006420429
DENTCARE DELIVERY SYSTEMS INC,2021,52429,Other Insurance Related Activities,Consumer Health,USA,Retail Value RSP,FALSE,0.006082535,0.009392329
DENTSPLY SIRONA INC,2015,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,,
DENTSPLY SIRONA INC,2016,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.009451894,
DENTSPLY SIRONA INC,2017,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.002342087,0.011771844
DENTSPLY SIRONA INC,2018,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.012937122,0.015248909
DENTSPLY SIRONA INC,2019,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.009008874,0.021829447
DENTSPLY SIRONA INC,2020,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.015569567,0.006420429
DENTSPLY SIRONA INC,2021,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.006082535,0.009392329
DIAGEO INC,2015,31212,Breweries,Alcoholic Drinks,USA,Total Value RSP,FALSE,,
DIAGEO INC,2016,31212,Breweries,Alcoholic Drinks,USA,Total Value RSP,FALSE,0.016883521,
DIAGEO INC,2017,31212,Breweries,Alcoholic Drinks,USA,Total Value RSP,FALSE,0.009623195,0.026344243
DIAGEO INC,2018,31212,Breweries,Alcoholic Drinks,USA,Total Value RSP,FALSE,0.017982333,0.027432481
DIAGEO INC,2019,31212,Breweries,Alcoholic Drinks,USA,Total Value RSP,FALSE,0.019656938,0.037285794
DIAGEO INC,2020,31212,Breweries,Alcoholic Drinks,USA,Total Value RSP,FALSE,0.018092983,0.037394268
DIAGEO INC,2021,31212,Breweries,Alcoholic Drinks,USA,Total Value RSP,FALSE,0.015965953,0.033770064
DOJO 17 LLC,2015,45111,Sporting Goods Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,,
DOJO 17 LLC,2016,45111,Sporting Goods Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.007244458,
DOJO 17 LLC,2017,45111,Sporting Goods Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.020557924,0.013462397
DOJO 17 LLC,2018,45111,Sporting Goods Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021251057,0.000256255
DOJO 17 LLC,2019,45111,Sporting Goods Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021586414,0.043296205
DOJO 17 LLC,2020,45111,Sporting Goods Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.091348463,0.114906763
DOJO 17 LLC,2021,45111,Sporting Goods Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.011632367,0.104043428
DOMAINE CHANDON INC,2015,31213,Wineries,Alcoholic Drinks,USA,Total Value RSP,FALSE,,
DOMAINE CHANDON INC,2016,31213,Wineries,Alcoholic Drinks,USA,Total Value RSP,FALSE,0.016883521,
DOMAINE CHANDON INC,2017,31213,Wineries,Alcoholic Drinks,USA,Total Value RSP,FALSE,0.009623195,0.026344243
DOMAINE CHANDON INC,2018,31213,Wineries,Alcoholic Drinks,USA,Total Value RSP,FALSE,0.017982333,0.027432481
DOMAINE CHANDON INC,2019,31213,Wineries,Alcoholic Drinks,USA,Total Value RSP,FALSE,0.019656938,0.037285794
DOMAINE CHANDON INC,2020,31213,Wineries,Alcoholic Drinks,USA,Total Value RSP,FALSE,0.018092983,0.037394268
DOMAINE CHANDON INC,2021,31213,Wineries,Alcoholic Drinks,USA,Total Value RSP,FALSE,0.015965953,0.033770064
DOYNA LTD,2015,42482,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Alcoholic Drinks,USA,Total Value RSP,FALSE,,
DOYNA LTD,2016,42482,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Alcoholic Drinks,USA,Total Value RSP,FALSE,0.016883521,
DOYNA LTD,2017,42482,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Alcoholic Drinks,USA,Total Value RSP,FALSE,0.009623195,0.026344243
DOYNA LTD,2018,42482,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Alcoholic Drinks,USA,Total Value RSP,FALSE,0.017982333,0.027432481
DOYNA LTD,2019,42482,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Alcoholic Drinks,USA,Total Value RSP,FALSE,0.019656938,0.037285794
DOYNA LTD,2020,42482,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Alcoholic Drinks,USA,Total Value RSP,FALSE,0.018092983,0.037394268
DOYNA LTD,2021,42482,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Alcoholic Drinks,USA,Total Value RSP,FALSE,0.015965953,0.033770064
DREAM ON ME INDUSTRIES INC,2015,33712,Household and Institutional Furniture Manufacturing,Home and Garden,USA,Retail Value RSP,FALSE,,
DREAM ON ME INDUSTRIES INC,2016,33712,Household and Institutional Furniture Manufacturing,Home and Garden,USA,Retail Value RSP,FALSE,0.005200975,
DREAM ON ME INDUSTRIES INC,2017,33712,Household and Institutional Furniture Manufacturing,Home and Garden,USA,Retail Value RSP,FALSE,0.019121768,0.024223291
DREAM ON ME INDUSTRIES INC,2018,33712,Household and Institutional Furniture Manufacturing,Home and Garden,USA,Retail Value RSP,FALSE,0.047161122,0.065381086
DREAM ON ME INDUSTRIES INC,2019,33712,Household and Institutional Furniture Manufacturing,Home and Garden,USA,Retail Value RSP,FALSE,0.042860093,0.087999885
DREAM ON ME INDUSTRIES INC,2020,33712,Household and Institutional Furniture Manufacturing,Home and Garden,USA,Retail Value RSP,FALSE,0.017630062,0.059734529
DREAM ON ME INDUSTRIES INC,2021,33712,Household and Institutional Furniture Manufacturing,Home and Garden,USA,Retail Value RSP,FALSE,0.010775604,0.007044433
DRYBRANCH INC,2015,42392,Toy and Hobby Goods and Supplies Merchant Wholesalers,Toys and Games,USA,Retail Value RSP,FALSE,,
DRYBRANCH INC,2016,42392,Toy and Hobby Goods and Supplies Merchant Wholesalers,Toys and Games,USA,Retail Value RSP,FALSE,0.023536007,
DRYBRANCH INC,2017,42392,Toy and Hobby Goods and Supplies Merchant Wholesalers,Toys and Games,USA,Retail Value RSP,FALSE,0.054470841,0.03221686
DRYBRANCH INC,2018,42392,Toy and Hobby Goods and Supplies Merchant Wholesalers,Toys and Games,USA,Retail Value RSP,FALSE,0.031837229,0.084573869
DRYBRANCH INC,2019,42392,Toy and Hobby Goods and Supplies Merchant Wholesalers,Toys and Games,USA,Retail Value RSP,FALSE,0.006831519,0.025223207
DRYBRANCH INC,2020,42392,Toy and Hobby Goods and Supplies Merchant Wholesalers,Toys and Games,USA,Retail Value RSP,FALSE,0.050841091,0.058019932
DRYBRANCH INC,2021,42392,Toy and Hobby Goods and Supplies Merchant Wholesalers,Toys and Games,USA,Retail Value RSP,FALSE,0.067292122,0.019872235
DYNAMIC MARKETING INC,2015,42511,Business to Business Electronic Markets - DO NOT USE,Consumer Appliances,USA,Retail Volume,FALSE,,
DYNAMIC MARKETING INC,2016,42511,Business to Business Electronic Markets - DO NOT USE,Consumer Appliances,USA,Retail Volume,FALSE,0.00328793,
DYNAMIC MARKETING INC,2017,42511,Business to Business Electronic Markets - DO NOT USE,Consumer Appliances,USA,Retail Volume,FALSE,0.00845626,0.011716386
DYNAMIC MARKETING INC,2018,42511,Business to Business Electronic Markets - DO NOT USE,Consumer Appliances,USA,Retail Volume,FALSE,0.013152448,0.021497487
DYNAMIC MARKETING INC,2019,42511,Business to Business Electronic Markets - DO NOT USE,Consumer Appliances,USA,Retail Volume,FALSE,0.019003181,0.03190569
DYNAMIC MARKETING INC,2020,42511,Business to Business Electronic Markets - DO NOT USE,Consumer Appliances,USA,Retail Volume,FALSE,0.020257613,0.038875835
DYNAMIC MARKETING INC,2021,42511,Business to Business Electronic Markets - DO NOT USE,Consumer Appliances,USA,Retail Volume,FALSE,0.024851811,0.044605986
E-BOGU.COM INC,2015,45111,Sporting Goods Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,,
E-BOGU.COM INC,2016,45111,Sporting Goods Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.007244458,
E-BOGU.COM INC,2017,45111,Sporting Goods Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.020557924,0.013462397
E-BOGU.COM INC,2018,45111,Sporting Goods Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021251057,0.000256255
E-BOGU.COM INC,2019,45111,Sporting Goods Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021586414,0.043296205
E-BOGU.COM INC,2020,45111,Sporting Goods Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.091348463,0.114906763
E-BOGU.COM INC,2021,45111,Sporting Goods Stores - DO NOT USE,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.011632367,0.104043428
EAGLE COMMERCIAL REAL ESTATE LLC,2015,44221,Floor Covering Stores - DO NOT USE,Home and Garden,USA,Retail Value RSP,FALSE,,
EAGLE COMMERCIAL REAL ESTATE LLC,2016,44221,Floor Covering Stores - DO NOT USE,Home and Garden,USA,Retail Value RSP,FALSE,0.005200975,
EAGLE COMMERCIAL REAL ESTATE LLC,2017,44221,Floor Covering Stores - DO NOT USE,Home and Garden,USA,Retail Value RSP,FALSE,0.019121768,0.024223291
EAGLE COMMERCIAL REAL ESTATE LLC,2018,44221,Floor Covering Stores - DO NOT USE,Home and Garden,USA,Retail Value RSP,FALSE,0.047161122,0.065381086
EAGLE COMMERCIAL REAL ESTATE LLC,2019,44221,Floor Covering Stores - DO NOT USE,Home and Garden,USA,Retail Value RSP,FALSE,0.042860093,0.087999885
EAGLE COMMERCIAL REAL ESTATE LLC,2020,44221,Floor Covering Stores - DO NOT USE,Home and Garden,USA,Retail Value RSP,FALSE,0.017630062,0.059734529
EAGLE COMMERCIAL REAL ESTATE LLC,2021,44221,Floor Covering Stores - DO NOT USE,Home and Garden,USA,Retail Value RSP,FALSE,0.010775604,0.007044433
EAGLE FLOORING SOLUTIONS INC,2015,44221,Floor Covering Stores - DO NOT USE,Home and Garden,USA,Retail Value RSP,FALSE,,
EAGLE FLOORING SOLUTIONS INC,2016,44221,Floor Covering Stores - DO NOT USE,Home and Garden,USA,Retail Value RSP,FALSE,0.005200975,
EAGLE FLOORING SOLUTIONS INC,2017,44221,Floor Covering Stores - DO NOT USE,Home and Garden,USA,Retail Value RSP,FALSE,0.019121768,0.024223291
EAGLE FLOORING SOLUTIONS INC,2018,44221,Floor Covering Stores - DO NOT USE,Home and Garden,USA,Retail Value RSP,FALSE,0.047161122,0.065381086
EAGLE FLOORING SOLUTIONS INC,2019,44221,Floor Covering Stores - DO NOT USE,Home and Garden,USA,Retail Value RSP,FALSE,0.042860093,0.087999885
EAGLE FLOORING SOLUTIONS INC,2020,44221,Floor Covering Stores - DO NOT USE,Home and Garden,USA,Retail Value RSP,FALSE,0.017630062,0.059734529
EAGLE FLOORING SOLUTIONS INC,2021,44221,Floor Covering Stores - DO NOT USE,Home and Garden,USA,Retail Value RSP,FALSE,0.010775604,0.007044433
EDPA USA INC,2015,42431,Piece Goods Notions and Other Dry Goods Merchant Wholesalers,Apparel and Footwear,USA,Retail Value RSP,FALSE,,
EDPA USA INC,2016,42431,Piece Goods Notions and Other Dry Goods Merchant Wholesalers,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.007244458,
EDPA USA INC,2017,42431,Piece Goods Notions and Other Dry Goods Merchant Wholesalers,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.020557924,0.013462397
EDPA USA INC,2018,42431,Piece Goods Notions and Other Dry Goods Merchant Wholesalers,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021251057,0.000256255
EDPA USA INC,2019,42431,Piece Goods Notions and Other Dry Goods Merchant Wholesalers,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021586414,0.043296205
EDPA USA INC,2020,42431,Piece Goods Notions and Other Dry Goods Merchant Wholesalers,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.091348463,0.114906763
EDPA USA INC,2021,42431,Piece Goods Notions and Other Dry Goods Merchant Wholesalers,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.011632367,0.104043428
EIGER BIOPHARMACEUTICALS INC,2015,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,,
EIGER BIOPHARMACEUTICALS INC,2016,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.009451894,
EIGER BIOPHARMACEUTICALS INC,2017,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.002342087,0.011771844
EIGER BIOPHARMACEUTICALS INC,2018,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.012937122,0.015248909
EIGER BIOPHARMACEUTICALS INC,2019,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.009008874,0.021829447
EIGER BIOPHARMACEUTICALS INC,2020,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.015569567,0.006420429
EIGER BIOPHARMACEUTICALS INC,2021,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.006082535,0.009392329
ELANCO US INC,2015,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,,
ELANCO US INC,2016,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.009451894,
ELANCO US INC,2017,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.002342087,0.011771844
ELANCO US INC,2018,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.012937122,0.015248909
ELANCO US INC,2019,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.009008874,0.021829447
ELANCO US INC,2020,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.015569567,0.006420429
ELANCO US INC,2021,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.006082535,0.009392329
ENVISTA HOLDINGS CORP,2015,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,,
ENVISTA HOLDINGS CORP,2016,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.009451894,
ENVISTA HOLDINGS CORP,2017,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.002342087,0.011771844
ENVISTA HOLDINGS CORP,2018,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.012937122,0.015248909
ENVISTA HOLDINGS CORP,2019,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.009008874,0.021829447
ENVISTA HOLDINGS CORP,2020,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.015569567,0.006420429
ENVISTA HOLDINGS CORP,2021,33911,Medical Equipment and Supplies Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.006082535,0.009392329
ENZO BIOCHEM INC,2015,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,,
ENZO BIOCHEM INC,2016,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.009451894,
ENZO BIOCHEM INC,2017,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.002342087,0.011771844
ENZO BIOCHEM INC,2018,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.012937122,0.015248909
ENZO BIOCHEM INC,2019,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.009008874,0.021829447
ENZO BIOCHEM INC,2020,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.015569567,0.006420429
ENZO BIOCHEM INC,2021,32541,Pharmaceutical and Medicine Manufacturing,Consumer Health,USA,Retail Value RSP,FALSE,0.006082535,0.009392329
ESTEE LAUDER INTERNATIONAL INC,2015,32562,Toilet Preparation Manufacturing,Beauty and Personal Care,USA,Retail Value RSP,FALSE,,
ESTEE LAUDER INTERNATIONAL INC,2016,32562,Toilet Preparation Manufacturing,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.013632365,
ESTEE LAUDER INTERNATIONAL INC,2017,32562,Toilet Preparation Manufacturing,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.008412455,0.021930138
ESTEE LAUDER INTERNATIONAL INC,2018,32562,Toilet Preparation Manufacturing,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.007761464,0.016108627
ESTEE LAUDER INTERNATIONAL INC,2019,32562,Toilet Preparation Manufacturing,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.008862724,0.016555401
ESTEE LAUDER INTERNATIONAL INC,2020,32562,Toilet Preparation Manufacturing,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.027374004,0.03599412
ESTEE LAUDER INTERNATIONAL INC,2021,32562,Toilet Preparation Manufacturing,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.004861876,0.032102791
FARMACY BEAUTY LLC,2015,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,Beauty and Personal Care,USA,Retail Value RSP,FALSE,,
FARMACY BEAUTY LLC,2016,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.013632365,
FARMACY BEAUTY LLC,2017,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.008412455,0.021930138
FARMACY BEAUTY LLC,2018,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.007761464,0.016108627
FARMACY BEAUTY LLC,2019,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.008862724,0.016555401
FARMACY BEAUTY LLC,2020,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.027374004,0.03599412
FARMACY BEAUTY LLC,2021,44612,Cosmetics Beauty Supplies and Perfume Stores - DO NOT USE,Beauty and Personal Care,USA,Retail Value RSP,FALSE,0.004861876,0.032102791
FASHION RIVER CO LTD,2015,42433,Women's Children's and Infants' Clothing and Accessories Mer,Apparel and Footwear,USA,Retail Value RSP,FALSE,,
FASHION RIVER CO LTD,2016,42433,Women's Children's and Infants' Clothing and Accessories Mer,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.007244458,
FASHION RIVER CO LTD,2017,42433,Women's Children's and Infants' Clothing and Accessories Mer,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.020557924,0.013462397
FASHION RIVER CO LTD,2018,42433,Women's Children's and Infants' Clothing and Accessories Mer,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021251057,0.000256255
FASHION RIVER CO LTD,2019,42433,Women's Children's and Infants' Clothing and Accessories Mer,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.021586414,0.043296205
FASHION RIVER CO LTD,2020,42433,Women's Children's and Infants' Clothing and Accessories Mer,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.091348463,0.114906763
FASHION RIVER CO LTD,2021,42433,Women's Children's and Infants' Clothing and Accessories Mer,Apparel and Footwear,USA,Retail Value RSP,FALSE,0.011632367,0.104043428
FCR STATEN ISLAND LLC,2015,44211,Furniture Stores - DO NOT USE,Home and Garden,USA,Retail Value RSP,FALSE,,
FCR STATEN ISLAND LLC,2016,44211,Furniture Stores - DO NOT USE,Home and Garden,USA,Retail Value RSP,FALSE,0.005200975,
FCR STATEN ISLAND LLC,2017,44211,Furniture Stores - DO NOT USE,Home and Garden,USA,Retail Value RSP,FALSE,0.019121768,0.024223291
FCR STATEN ISLAND LLC,2018,44211,Furniture Stores - DO NOT USE,Home and Garden,USA,Retail Value RSP,FALSE,0.047161122,0.065381086
FCR STATEN ISLAND LLC,2019,44211,Furniture Stores - DO NOT USE,Home and Garden,USA,Retail Value RSP,FALSE,0.042860093,0.087999885
FCR STATEN ISLAND LLC,2020,44211,Furniture Stores - DO NOT USE,Home and Garden,USA,Retail Value RSP,FALSE,0.017630062,0.059734529
FCR STATEN ISLAND LLC,2021,44211,Furniture Stores - DO NOT USE,Home and Garden,USA,Retail Value RSP,FALSE,0.010775604,0.007044433
